lei,activity_year,action_taken,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,loan_purpose,occupancy_type,lien_status,loan_type,county_code,aus_1,construction_method,total_units,submission_of_application,initially_payable_to_institution,conforming_loan_limit,amortization,interest_only_payment,balloon_payment,negative_amortization,has_co_applicant,loan_amount,income,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,open_end_line_of_credit,reverse_mortgage,business_or_commercial_purpose
549300EXAMPLE000001,2024,3,1,9,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,275000,96000,455000,60.26,,2,2,2
549300EXAMPLE000001,2024,3,3,3,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,335000,58000,385000,87.92,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,305000,64000,395000,77.507,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,145000,79000,,,,2,2,2
549300EXAMPLE000001,2024,3,1,3,,,31,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,0,305000,135000,405000,75.872,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,335000,141000,355000,93.226,44,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,85000,58000,85000,93.052,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,275000,168000,325000,84.459,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,305000,78000,465000,65.659,36,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,0,345000,155000,425000,80.729,37,2,2,2
549300EXAMPLE000001,2024,3,3,3,,,32,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,0,285000,97000,355000,78.802,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,365000,75000,585000,62.49,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,435000,71000,535000,81.383,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,455000,93000,515000,88.258,37,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,275000,123000,295000,91.448,,2,2,2
549300EXAMPLE000001,2024,3,6,,,,1,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,1,425000,99000,475000,89.231,39,2,2,2
549300EXAMPLE000001,2024,3,3,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,285000,134000,305000,94.495,49,2,2,2
549300EXAMPLE000001,2024,3,9,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,165000,153000,215000,77.503,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,1,125000,203000,,,,2,2,2
549300EXAMPLE000001,2024,3,1,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,395000,152000,445000,87.768,47,2,2,2
549300EXAMPLE000001,2024,3,2,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,385000,89000,405000,95.525,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,195000,122000,255000,77.989,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,395000,114000,515000,76.655,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,205000,93000,275000,72.76,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,255000,59000,285000,91.189,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,245000,115000,345000,70.256,46,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,265000,102000,325000,80.853,43,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,0,165000,58000,225000,72.484,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,165000,93000,195000,84.528,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,375000,159000,435000,87.413,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,185000,71000,195000,93.154,,2,2,2
549300EXAMPLE000001,2024,2,,,,,32,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,0,255000,49000,305000,83.366,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,355000,102000,415000,86.127,49,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,255000,40000,305000,82.785,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,275000,152000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,225000,96000,265000,85.32,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,285000,58000,335000,84.46,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12011,2,1,1,1,1,C,1,2,2,2,0,165000,153000,165000,97.0,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,485000,92000,505000,97.0,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,115000,174000,135000,82.29,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,0,255000,146000,295000,87.411,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,285000,105000,355000,79.716,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,245000,73000,275000,89.446,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,315000,35000,385000,82.849,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,365000,95000,395000,103.751,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,435000,123000,485000,89.93,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,515000,101000,605000,86.333,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,0,245000,148000,285000,87.032,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,165000,70000,175000,91.626,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,515000,104000,535000,97.0,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,335000,87000,425000,78.207,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,355000,85000,395000,90.51,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,315000,214000,395000,80.008,,2,2,2
549300EXAMPLE000001,2024,2,,,,,32,1,1,2,12086,2,1,1,2,1,C,1,2,2,2,0,215000,150000,265000,80.472,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,235000,52000,275000,83.901,,2,2,2
549300EXAMPLE000001,2024,3,6,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,275000,308000,285000,97.0,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,205000,56000,255000,80.245,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,295000,378000,375000,78.671,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,1,155000,125000,175000,88.215,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,155000,75000,205000,75.956,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,395000,87000,505000,79.066,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,3,1,1,1,1,C,1,2,2,2,0,255000,157000,335000,75.997,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,165000,107000,225000,73.922,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,3,1,1,2,1,C,1,2,2,2,0,315000,61000,355000,88.784,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,205000,77000,265000,77.609,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,115000,43000,175000,68.324,43,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,0,165000,103000,215000,74.888,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,475000,71000,565000,84.003,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,305000,112000,365000,82.637,44,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,275000,207000,285000,96.596,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,0,235000,123000,245000,97.0,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,0,205000,92000,225000,89.315,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,155000,146000,205000,78.866,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,285000,173000,295000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,2,1,1,1,1,C,1,2,2,2,0,295000,100000,415000,70.926,,2,2,2
549300EXAMPLE000001,2024,3,3,3,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,515000,60000,675000,76.294,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,195000,113000,215000,91.083,48,2,2,2
549300EXAMPLE000001,2024,3,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,165000,61000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,285000,118000,325000,88.643,,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,185000,47000,225000,84.2,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,325000,181000,365000,90.132,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,205000,91000,245000,81.566,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,335000,115000,465000,72.63,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,235000,58000,255000,91.037,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,165000,119000,215000,76.816,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,225000,94000,245000,92.407,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,175000,40000,195000,87.482,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,185000,75000,255000,69.549,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,185000,70000,305000,62.7,37,2,2,2
549300EXAMPLE000001,2024,3,2,3,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,155000,88000,255000,61.85,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,145000,84000,185000,77.559,45,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,1,225000,134000,265000,83.978,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,155000,99000,225000,67.226,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,235000,73000,295000,81.54,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,245000,173000,335000,73.392,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,3,1,1,1,1,C,1,2,2,2,0,255000,151000,255000,97.0,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,285000,58000,335000,85.564,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,1,215000,122000,235000,91.152,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,375000,67000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,315000,108000,335000,93.996,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,165000,125000,205000,78.898,,2,2,2
549300EXAMPLE000001,2024,2,,,,,32,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,0,155000,76000,205000,77.231,44,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,165000,55000,215000,78.932,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,225000,106000,265000,82.485,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,375000,94000,415000,91.637,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,445000,97000,495000,90.966,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,335000,208000,345000,96.934,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,0,335000,139000,385000,85.979,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,265000,190000,275000,97.0,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,355000,79000,515000,68.909,,2,2,2
549300EXAMPLE000001,2024,3,6,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,245000,73000,285000,85.125,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,32,1,1,2,12086,3,1,1,1,1,C,1,2,2,2,0,265000,70000,275000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,185000,155000,225000,81.386,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,285000,95000,395000,73.368,,2,2,2
549300EXAMPLE000001,2024,3,6,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,325000,102000,335000,95.67,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,165000,132000,185000,88.44,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,3,1,1,2,1,C,1,2,2,2,1,315000,54000,355000,89.376,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,245000,70000,275000,106.0,40,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,465000,76000,505000,92.888,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,285000,80000,335000,84.719,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,325000,75000,445000,72.765,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,0,375000,115000,385000,97.0,43,2,2,2
549300EXAMPLE000001,2024,3,2,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,325000,190000,335000,97.0,,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,185000,105000,215000,89.889,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,195000,54000,205000,91.535,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,2,1,1,1,1,C,1,2,2,2,0,175000,81000,215000,81.05,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,2,1,1,1,1,C,1,2,2,2,1,255000,62000,295000,85.191,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,1,345000,66000,355000,97.0,45,2,2,2
549300EXAMPLE000001,2024,3,3,3,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,225000,158000,255000,88.983,49,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,95000,43000,115000,81.446,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,165000,50000,165000,97.0,40,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,245000,113000,275000,88.945,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,1,285000,71000,315000,90.513,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,275000,135000,335000,84.44,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,145000,128000,165000,86.015,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,285000,99000,475000,59.784,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,175000,63000,225000,78.466,,2,2,2
549300EXAMPLE000001,2024,3,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,325000,183000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,235000,90000,315000,75.397,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,105000,65000,155000,68.636,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,1,115000,42000,125000,90.879,44,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,345000,64000,355000,94.736,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,295000,97000,345000,84.889,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,275000,135000,315000,85.128,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,185000,132000,225000,82.821,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,125000,77000,155000,83.647,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,295000,87000,315000,91.627,,2,2,2
549300EXAMPLE000001,2024,3,9,,,,31,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,305000,150000,315000,97.0,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,245000,108000,285000,88.615,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,175000,96000,235000,76.022,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,235000,111000,255000,95.163,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,215000,102000,315000,68.957,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,135000,166000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,135000,149000,165000,82.398,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,0,215000,125000,225000,94.999,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,0,295000,114000,305000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,245000,113000,305000,81.188,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,125000,65000,155000,82.765,,2,2,2
549300EXAMPLE000001,2024,2,,,,,32,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,0,135000,47000,165000,78.012,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,405000,137000,445000,90.236,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,235000,121000,325000,72.498,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,185000,77000,195000,97.0,43,2,2,2
549300EXAMPLE000001,2024,2,,,,,32,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,165000,101000,235000,70.588,,2,2,2
549300EXAMPLE000001,2024,3,4,9,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,235000,100000,235000,96.509,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,165000,62000,175000,96.214,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,1,455000,79000,475000,97.0,41,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,435000,181000,445000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,575000,233000,775000,74.558,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,185000,108000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,525000,102000,725000,71.828,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,295000,59000,325000,92.59,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,345000,125000,425000,80.584,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,315000,177000,325000,97.0,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12099,3,1,1,1,1,C,1,2,2,2,1,105000,97000,115000,92.289,49,2,2,2
549300EXAMPLE000001,2024,3,1,,,,1,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,1,195000,119000,225000,85.84,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,0,415000,235000,515000,81.162,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,305000,66000,395000,77.526,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,32,1,1,1,12086,3,1,1,2,1,C,1,2,2,2,0,255000,74000,265000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,295000,143000,305000,97.0,36,2,2,2
549300EXAMPLE000001,2024,3,3,9,,,31,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,105000,52000,125000,86.624,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,285000,51000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,205000,53000,255000,78.721,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,295000,89000,355000,82.663,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,195000,102000,235000,84.322,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,3,1,1,1,1,C,1,2,2,2,0,215000,142000,225000,97.0,,2,2,2
